"work_id","conference_label","conference_short_title","conference_theme_title","conference_year","conference_organizers","conference_series","conference_hosting_institutions","conference_city","conference_state","conference_country","conference_url","work_title","work_url","work_authors","work_type","parent_work_id","keywords","languages","topics"
"9706","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/"," Computational Analysis of Emotions and Topics in Survivor Interviews about Nanking Massacre","","Lu Xiao;Jianyi Liu;Wenchao Zhai;Liangqin Jiang","lightning talk","","emotion analysis;Nanking Massacre;topic analysis","","20th century;asia;english;history;humanities computing;natural language processing;text mining and analysis"
"9707","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/","A Flow for Digitizing Japanese Historical Materials and their Long-Term Use","","Taizo Yamada;Satoshi Inoue","poster / demo / art installation","","Digitalization;Digital Preservation;Japanese History;OAIS","","15th-17th century;asia;asian studies;data, object, and artefact preservation;digital archiving;english;history"
"9708","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/"," Network Analysis Finds Shifts in the History of Modern Architecture","","Gregory Yauney;David Mimno","poster / demo / art installation","","architecture;history;networks","","20th century;art history;computer science;english;europe;network analysis and graphs theory and application;north america"
"9709","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/","Close-Reading the Endnotes for Word-Frequency Signposts & Polyvocal Citations","","Sean A. Yeager","paper, specified ""short paper""","","bibliography;citations;feminism;intersectional;word-count","","bibliographic analysis;contemporary;english;feminist studies;gender and sexuality studies;meta-criticism (reflections on digital humanities and humanities computing);north america"
"9710","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/","Information extraction across textual corpora: semi-automatic text-tagging workflow with Chinese local gazetteers","","Calvin Yeh;Sean Wang;Shih-Pei Chen","poster / demo / art installation","","Chinese history;information extraction;local gazetteers;text-tagging","","15th-17th century;18th century;19th century;asia;comparative (2 or more geographical areas);english;global;history;history of science;humanities computing;text encoding and markup language creation, deployment, and analysis;text mining and analysis"
"9711","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/","Deep Learning for Recognizing Chinese Historical Documents","","Guangwei Zhang","lightning talk","","deep learning;OCR;pipeline","","artificial intelligence and machine learning;asia;cultural studies;education/ pedagogy;english;text mining and analysis"
"9712","2020 - Ottawa","Ottawa","carrefours / intersections","2020","ADHO","ADHO","Carleton University;Université d'Ottawa (University of Ottawa)","Ottawa","Ontario","Canada","https://dh2020.adho.org/","MAZI means together: An open-source “minimal computing” local network infrastructure used for cultural event organisation, fieldwork research and community-based curation","","Mariana Ziku;Elli Leventaki;Alexa Brailas;Stavroula Maglavera;John Mavridis","poster / demo / art installation","","community networks;digital curation;local wireless network;minimal computing","","comparative (2 or more geographical areas);computer science;contemporary;cultural studies;digital ecologies and digital communities creation management and analysis;english;europe;physical & minimal computing"
"9713","2006 - Sorbonne","Sorbonne","","2006","ACH;ADHO;ALLC","ACH/ALLC;ACH/ICCH;ADHO;ALLC/EADH","Université Paris-Sorbonne, Paris IV (Paris-Sorbonne University)","Paris","","France","http://www.allc-ach2006.colloques.paris-sorbonne.fr/","Multimedia Information Retrieval","","Tapio Seppänen","keynote / plenary","","","",""
"9714","2006 - Sorbonne","Sorbonne","","2006","ACH;ADHO;ALLC","ACH/ALLC;ACH/ICCH;ADHO;ALLC/EADH","Université Paris-Sorbonne, Paris IV (Paris-Sorbonne University)","Paris","","France","http://www.allc-ach2006.colloques.paris-sorbonne.fr/","Visualising 21st Century London","","Robert Tavernor","keynote / plenary","","","",""
"9715","2006 - Sorbonne","Sorbonne","","2006","ACH;ADHO;ALLC","ACH/ALLC;ACH/ICCH;ADHO;ALLC/EADH","Université Paris-Sorbonne, Paris IV (Paris-Sorbonne University)","Paris","","France","http://www.allc-ach2006.colloques.paris-sorbonne.fr/","Strings, Texts and Meaning","","Manfred Thaller","paper","","","",""
"9716","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Digital Humanities 
                     From Wikipedia, the free encyclopedia",""," Marco Petris","paper, specified ""long paper""","","wikipedia","","digital humanities - nature and significance;english"
"9717","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Single Image Super Resolution Approach to the Signatures and Symbols Hidden in Buddhist Manuscript Sutras Written in Gold and Silver Inks on Indigo-Dyed Papers","","Toshiaki Aida;Aiko Aida","poster / demo / art installation","","buddhist manuscript sutras;heian period;indigo-dyed papers;japanese traditional paper;single image super resolution","","art history and design studies;artificial intelligence and machine learning;computer science and informatics;english;image processing;interdisciplinary & community collaboration"
"9718","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Hidden in a Breath: Tracing the Breathing Patterns of Survivors of Traumatic Events","","Alkim Almila Akdag Salah;Meral Ocak;Heysem Kaya;Evrim Kavcar;Albert Ali Salah","paper, specified ""short paper""","","breath detection;nonverbal signals;speech analysis;trauma;visualization","","audio, video, multimedia;cognitive sciences and psychology;cultural studies;english;multilingual / multicultural approaches;public and oral history;speech processing"
"9719","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Newton virtually meets Euler and Bernoulli","","Sepideh Alassi;Tobias Schweizer;Michael Hawkins;Robert Iliffe;Lukas Rosenthaler;Martin Mattmüller;Helmut Harbrecht","paper, specified ""short paper""","","digital editions;history of science;linked data;vre;xml","","digital humanities (history, theory and methodology);digital research infrastructures and virtual research environments;english;history of science;linking and annotation;ontologies and knowledge representation;semantic web and linked data"
"9720","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Visualizing Shakespeare’s Sonic Signatures","","Eric Carlson Alexander;Elizabeth Nichols;Estelle Bayer","poster / demo / art installation","","sonic signatures;visualization","","corpus and text analysis;english;linguistics;literary studies;natural language processing"
"9721","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Waqf Libraries And The Digital Age","","Ahmed Mohammed Alshanqiti","paper, specified ""short paper""","","digital;libraries;library;waqf","","digital archives and digital libraries;digital humanities (history, theory and methodology);electronic literature;english;library & information science"
"9722","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Epistolary networks in Italian Humanism: Collecting, editing, analysing Italian humanistic letters - 1400-1499 (with a critical edition of familiar letters of Iovianus Pontanus)","","Cristiano Amendola;Cosco Alfredo","poster / demo / art installation","",";digital critical edition;epistolary networks;iovaianus pontanus;italian humanist’s letters;metadata;prosopography","","databases & dbms;english;italian studies;library & information science;metadata;semantic web and linked data;text encoding and markup languages"
"9723","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Batavia and the Gold Coast: Mapping Textile Circulation in the Dutch Global Market","","Carrie J. Anderson;Marsely L. Kehoe","paper, specified ""short paper""","","digital mapping;dutch east india company;dutch west india company;textiles","","art history and design studies;digital humanities (history, theory and methodology);english;spatial & spatio-temporal analysis, modeling and visualization"
"9724","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Thinking Computationally in the Digital Humanities: Toward Block-Based Programming for Humanists","","Clifford B. Anderson;Lynn T. Ramey","paper, specified ""long paper""","","block-based computing;computational thinking;visual programming","","computer science and informatics;digital humanities (history, theory and methodology);english;teaching, pedagogy, and curriculum"
"9725","2019 - Utrecht","Utrecht","Complexities","2019","ADHO","ADHO","Utrecht University","Utrecht","","Netherlands","http://staticweb.hum.uu.nl/dh2019/dh2019.adho.org/index.html","Evaluation of a Semantic Field-Based Approach to Identifying Text Sections about Specific Topics","","Benedikt Adelmann;Melanie Andresen;Anke Begerow;Lina Franken;Evelyn Gius;Michael Vauth","paper, specified ""short paper""","","annotation;german;hermeneutics;semantic fields;topic","","corpus and text analysis;cultural studies;data mining / text mining;english;german studies;semantic analysis"
